Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind
30,3,2009,16.05,7.56,86.74,1.84,16.38,8.88,3.75
31,3,2009,13.02,4.30,69.10,1.79,24.53,0.52,4.79
1,4,2009,8.19,3.00,81.16,0.67,9.62,0.33,5.34
2,4,2009,14.07,-0.03,68.30,1.58,21.41,0.80,3.15
3,4,2009,12.77,1.96,80.04,1.58,17.44,3.37,1.01
4,4,2009,9.26,3.87,92.99,1.03,6.73,9.38,2.63
5,4,2009,10.99,3.20,81.26,1.33,15.15,1.30,1.58
6,4,2009,14.46,3.51,69.86,1.91,23.85,0.03,1.72
7,4,2009,17.65,2.55,66.79,2.01,25.16,0.02,5.88
8,4,2009,17.11,4.85,67.06,1.72,19.02,0.31,4.05
9,4,2009,18.39,1.13,69.89,2.00,25.53,0.11,0.73
10,4,2009,21.50,3.57,67.29,2.28,25.79,0.01,1.24
11,4,2009,17.91,2.14,81.15,1.67,11.59,17.83,2.08
12,4,2009,5.36,-7.36,83.93,1.03,23.83,6.66,2.86
13,4,2009,11.55,-8.24,68.80,1.24,28.02,0.01,2.72
14,4,2009,18.20,1.73,53.61,2.04,27.24,0.00,5.43
15,4,2009,20.97,5.44,60.26,2.55,25.61,0.69,2.42
16,4,2009,17.66,5.21,79.20,2.21,23.24,1.56,2.34
17,4,2009,14.43,2.50,68.04,2.17,25.47,0.06,2.26
18,4,2009,14.50,3.66,67.26,1.87,21.02,0.58,2.30
19,4,2009,11.12,4.58,84.52,2.18,14.15,6.34,7.02
20,4,2009,10.14,4.43,79.74,1.39,13.43,3.02,6.95
21,4,2009,11.70,4.25,80.63,1.23,10.49,2.45,4.84
22,4,2009,10.36,4.42,84.80,1.19,13.32,2.00,3.35
23,4,2009,14.21,1.81,64.01,2.28,27.80,0.09,1.47
24,4,2009,18.97,2.10,53.55,2.69,28.53,0.00,2.21
25,4,2009,22.02,3.03,53.06,3.04,29.11,0.00,4.67
26,4,2009,21.32,7.10,37.84,2.45,19.26,0.00,4.36
27,4,2009,12.33,4.79,82.44,1.20,12.30,1.48,2.36
28,4,2009,17.33,4.88,67.22,2.09,26.00,0.02,3.03
29,4,2009,17.89,5.21,64.35,2.33,28.68,0.02,1.72
30,4,2009,18.87,5.72,60.08,2.40,28.65,0.00,2.35
1,5,2009,17.85,6.76,75.99,2.42,20.70,15.27,2.47
2,5,2009,9.43,6.49,95.87,0.84,3.41,9.92,3.92
3,5,2009,14.81,5.95,76.52,1.73,20.34,0.38,3.00
4,5,2009,16.41,3.18,71.34,2.28,28.04,0.02,3.47
5,5,2009,15.25,2.88,70.11,2.29,25.63,1.28,2.49
6,5,2009,15.82,4.36,72.22,2.24,27.23,0.02,1.49
7,5,2009,19.08,3.57,63.00,2.56,27.47,0.00,2.55
8,5,2009,21.39,5.53,59.87,2.82,28.11,0.01,3.00
9,5,2009,22.94,7.21,58.37,2.92,28.15,0.00,2.22
10,5,2009,23.41,8.24,55.72,2.97,28.16,0.00,1.32
11,5,2009,25.06,10.48,50.44,3.07,28.57,0.00,1.80
12,5,2009,26.09,10.02,50.42,3.12,28.52,0.00,2.24
13,5,2009,26.41,10.71,42.64,3.24,28.94,0.17,2.30
14,5,2009,26.05,10.66,41.86,3.09,28.69,0.03,3.12
15,5,2009,23.03,8.58,59.59,2.23,28.58,0.02,3.53
16,5,2009,24.98,10.71,52.90,2.51,25.08,0.48,2.30
17,5,2009,26.79,11.17,48.78,2.68,27.67,0.00,3.28
18,5,2009,29.02,13.55,43.27,2.65,25.39,0.04,2.78
19,5,2009,29.21,16.08,47.77,2.35,21.38,0.46,1.70
20,5,2009,28.99,14.67,50.29,2.62,24.54,1.55,1.73
21,5,2009,29.33,14.38,38.84,2.79,29.15,0.00,2.55
22,5,2009,29.28,12.92,39.99,2.57,29.16,0.00,2.97
23,5,2009,29.29,13.31,35.91,2.34,29.66,0.00,3.04
24,5,2009,29.33,12.05,29.28,2.12,28.29,0.00,1.97
25,5,2009,30.34,11.90,29.83,2.15,30.01,0.06,1.43
26,5,2009,30.98,16.66,34.89,2.00,27.42,0.16,1.73
27,5,2009,29.15,13.80,58.23,1.43,23.42,0.39,1.93
28,5,2009,26.53,13.28,56.60,1.94,22.26,2.14,2.04
29,5,2009,26.27,14.77,47.73,1.25,15.07,0.00,1.33
30,5,2009,29.07,15.32,41.93,1.87,23.04,0.23,1.62
31,5,2009,32.17,15.19,38.67,1.93,23.23,0.33,4.23
1,6,2009,20.56,12.98,72.29,0.73,14.68,0.47,3.96
2,6,2009,24.70,9.74,49.14,1.37,28.63,0.01,2.35
3,6,2009,22.45,8.83,51.27,1.50,25.93,1.30,4.38
4,6,2009,25.65,8.28,29.28,1.60,29.66,0.00,1.66
5,6,2009,30.70,12.01,25.83,1.65,25.42,0.05,5.87
6,6,2009,29.21,13.50,43.10,1.39,28.38,0.01,2.30
7,6,2009,26.48,11.96,51.11,1.18,27.41,0.03,2.14
8,6,2009,29.84,11.39,46.89,1.34,28.12,0.00,1.05
9,6,2009,28.19,13.51,54.14,1.00,26.59,0.09,2.41
10,6,2009,30.11,12.88,58.81,1.10,26.72,0.06,2.07
11,6,2009,32.31,15.97,43.38,1.33,24.67,0.52,1.92
12,6,2009,32.81,17.25,38.05,1.47,27.07,0.00,2.09
13,6,2009,33.36,16.14,35.23,1.34,28.67,0.00,2.96
14,6,2009,33.71,16.18,31.53,1.38,29.03,0.00,2.36
15,6,2009,34.34,17.16,26.92,1.34,28.73,0.00,2.96
16,6,2009,34.03,17.08,22.94,1.28,29.41,0.00,2.68
17,6,2009,33.23,17.89,24.30,1.19,28.95,0.00,2.76
18,6,2009,33.23,17.56,28.78,1.18,29.23,0.00,2.39
19,6,2009,31.68,15.67,38.26,1.03,28.97,0.00,2.89
20,6,2009,29.47,14.66,41.05,0.91,28.49,0.00,2.93
21,6,2009,26.08,12.00,43.13,0.72,28.93,0.00,3.23
22,6,2009,24.81,10.25,37.24,0.72,29.52,0.00,2.98
23,6,2009,27.53,11.95,39.86,0.80,29.31,0.00,2.64
24,6,2009,30.59,13.32,34.53,0.91,28.25,0.00,2.84
25,6,2009,29.75,19.23,41.56,1.05,18.65,0.94,3.03
26,6,2009,29.97,16.20,52.90,0.83,18.51,0.72,4.46
27,6,2009,28.09,14.02,48.30,1.33,29.31,0.00,2.03
28,6,2009,30.22,14.05,37.89,1.07,28.04,0.00,3.92
29,6,2009,29.94,17.32,39.20,1.06,22.51,0.53,2.13
30,6,2009,31.16,17.01,35.15,1.15,28.17,0.00,2.24
1,7,2009,30.79,15.84,37.63,0.94,28.82,0.00,2.60
2,7,2009,31.69,16.96,34.27,0.93,28.25,0.00,2.32
3,7,2009,33.21,17.77,36.44,0.92,28.35,0.00,3.07
4,7,2009,31.99,20.12,47.34,1.25,20.81,1.45,3.41
5,7,2009,34.16,18.47,38.23,1.42,28.90,0.00,2.42
6,7,2009,34.12,18.66,39.00,1.13,21.94,0.38,3.92
7,7,2009,34.04,20.19,33.23,1.39,25.19,0.77,2.65
8,7,2009,35.00,18.99,46.50,1.31,24.56,0.45,2.00
9,7,2009,31.83,18.21,62.07,1.08,18.61,0.88,2.45
10,7,2009,30.79,17.16,57.54,1.26,24.11,0.41,2.03
11,7,2009,31.12,18.45,56.09,1.09,22.21,0.73,1.46
12,7,2009,32.71,18.29,45.00,1.10,25.84,0.00,3.40
13,7,2009,35.22,19.77,38.64,1.04,25.41,0.09,4.81
14,7,2009,36.03,21.70,35.03,1.77,24.38,2.13,3.44
15,7,2009,35.11,21.89,36.42,1.84,24.28,0.66,2.32
16,7,2009,36.41,22.41,35.55,1.43,21.57,0.52,1.53
17,7,2009,35.50,20.47,32.04,1.21,23.79,0.00,2.75
18,7,2009,30.39,16.58,61.77,1.16,25.06,1.43,3.30
19,7,2009,32.26,15.46,43.00,1.16,24.64,0.00,1.91
20,7,2009,34.78,18.41,37.79,0.96,27.41,0.00,4.47
21,7,2009,34.94,21.11,30.14,0.90,28.04,0.00,3.64
22,7,2009,36.59,20.77,26.05,0.88,25.26,0.04,2.57
23,7,2009,37.32,20.97,27.34,0.91,25.22,0.07,2.77
24,7,2009,38.55,21.57,19.29,1.07,27.47,0.00,2.13
25,7,2009,38.31,23.43,25.87,1.05,26.19,0.16,1.49
26,7,2009,37.57,23.56,29.72,0.88,20.72,0.25,1.97
27,7,2009,37.63,23.41,24.25,1.14,24.34,0.87,3.41
28,7,2009,38.39,23.11,27.74,1.45,25.28,0.38,3.01
29,7,2009,37.22,22.60,26.93,1.11,27.52,0.00,3.18
30,7,2009,37.20,21.59,27.45,0.91,24.75,0.12,2.79
31,7,2009,33.24,19.44,43.29,0.57,20.16,0.00,1.71
1,8,2009,34.24,18.62,35.83,0.72,26.77,0.00,2.70
2,8,2009,35.15,20.14,32.26,0.70,25.85,0.00,2.84
3,8,2009,36.74,20.59,30.98,0.73,25.48,0.00,2.74
4,8,2009,34.76,20.19,38.90,1.25,24.35,1.37,2.29
5,8,2009,33.40,19.22,41.72,1.04,27.28,0.00,2.18
6,8,2009,32.33,16.75,38.36,0.76,27.23,0.00,1.98
7,8,2009,32.95,17.69,33.78,0.66,27.24,0.00,2.59
8,8,2009,33.63,18.06,28.18,0.67,26.86,0.00,2.31
9,8,2009,33.88,19.47,34.42,0.60,23.16,0.00,2.61
10,8,2009,34.96,18.75,37.24,0.64,25.81,0.00,3.59
11,8,2009,35.27,19.21,31.83,0.63,25.00,0.02,2.58
12,8,2009,33.38,21.93,30.14,0.74,22.19,0.48,1.66
13,8,2009,33.41,20.48,31.53,1.09,23.16,1.06,3.90
14,8,2009,33.00,18.52,37.94,0.99,23.24,0.23,1.40
15,8,2009,33.10,19.82,39.76,1.28,19.81,1.05,1.65
16,8,2009,31.81,19.83,53.26,1.54,21.19,2.64,1.12
17,8,2009,31.68,18.05,50.09,1.40,25.69,0.02,1.79
18,8,2009,33.63,17.14,36.14,1.18,25.62,0.00,2.82
19,8,2009,35.37,18.61,28.30,1.00,25.29,0.00,2.38
20,8,2009,35.84,20.31,33.35,0.82,23.26,0.41,4.52
21,8,2009,34.28,19.46,43.17,0.78,24.60,0.00,2.15
22,8,2009,33.07,18.87,50.52,0.57,24.76,0.00,2.62
23,8,2009,32.95,18.15,47.62,0.60,24.84,0.00,0.94
24,8,2009,33.35,18.82,41.38,0.52,20.94,0.00,1.96
25,8,2009,34.70,19.90,31.99,0.55,20.27,0.05,2.54
26,8,2009,32.21,21.78,28.68,0.43,16.69,0.00,1.74
27,8,2009,32.26,20.32,49.35,0.77,20.05,0.59,2.70
28,8,2009,29.45,16.57,69.20,0.67,18.29,0.44,2.11
29,8,2009,28.16,14.35,64.22,0.49,23.97,0.00,2.13
30,8,2009,29.03,17.29,66.00,0.45,22.38,0.05,2.41
31,8,2009,30.75,16.14,48.05,0.44,21.89,0.00,2.27
1,9,2009,32.25,17.97,38.79,0.46,23.18,0.00,2.77
2,9,2009,31.14,19.76,39.81,1.22,20.69,1.49,1.55
3,9,2009,30.33,19.76,51.89,0.81,19.58,0.30,1.65
4,9,2009,32.04,18.66,51.00,0.60,19.11,0.00,1.99
5,9,2009,32.32,19.28,62.04,0.87,18.11,1.33,2.65
6,9,2009,29.39,17.26,76.37,1.07,18.47,1.44,1.34
7,9,2009,28.55,17.87,70.85,1.15,16.34,2.72,1.05
8,9,2009,26.35,17.15,76.38,1.42,17.47,2.16,1.16
9,9,2009,24.71,15.13,76.91,1.55,15.54,3.35,2.05
10,9,2009,25.25,12.49,62.17,1.42,22.20,0.01,1.65
11,9,2009,26.09,13.17,44.61,1.49,23.10,0.00,1.42
12,9,2009,25.92,12.60,55.65,1.09,17.67,0.03,3.42
13,9,2009,19.75,11.26,68.83,0.83,14.75,0.46,3.33
14,9,2009,22.53,8.62,64.97,0.82,22.16,0.01,2.95
15,9,2009,22.32,10.98,67.97,0.70,20.53,0.10,2.92
16,9,2009,21.10,11.65,76.54,0.56,12.47,1.04,1.62
17,9,2009,14.76,11.37,94.99,0.59,2.13,29.87,1.42
18,9,2009,21.23,13.32,79.04,1.54,15.22,4.43,1.75
19,9,2009,20.97,12.30,77.00,1.72,17.75,3.19,1.96
20,9,2009,20.41,10.75,73.27,1.73,19.75,0.36,2.18
21,9,2009,18.93,10.31,72.97,1.55,17.62,1.33,2.38
22,9,2009,21.19,8.60,66.32,1.52,21.08,0.00,1.45
23,9,2009,22.94,9.88,64.03,1.57,21.33,0.00,1.69
24,9,2009,23.78,10.40,65.61,1.51,20.86,0.00,2.09
25,9,2009,24.86,10.39,59.13,1.60,20.93,0.00,2.41
26,9,2009,24.99,10.68,63.70,1.52,20.66,0.00,2.23
27,9,2009,25.42,11.18,63.00,1.47,20.18,0.00,2.09
28,9,2009,24.77,12.28,68.65,1.27,17.49,0.91,1.97
29,9,2009,24.34,13.19,68.18,1.21,15.83,0.55,1.42
30,9,2009,26.02,13.21,60.08,1.52,19.35,0.02,2.00
1,10,2009,24.47,13.68,71.42,1.77,15.43,3.26,1.75
2,10,2009,15.92,12.70,94.19,0.85,2.25,5.45,1.96
3,10,2009,18.01,9.58,79.35,1.04,13.14,0.43,1.52
4,10,2009,22.38,8.50,58.63,1.53,19.00,0.01,1.99
5,10,2009,24.38,10.05,61.78,1.59,20.01,0.00,3.80
6,10,2009,26.40,11.48,50.75,1.70,19.93,0.00,2.91
7,10,2009,27.71,12.36,46.32,1.75,19.78,0.00,3.02
8,10,2009,28.72,13.72,42.63,1.67,18.98,0.00,3.13
9,10,2009,24.71,14.25,56.76,1.42,16.47,1.05,1.61
10,10,2009,24.31,12.75,75.18,1.42,13.75,5.73,1.90
11,10,2009,17.23,11.22,83.46,1.16,9.06,3.34,2.93
12,10,2009,14.98,8.37,88.33,0.88,5.58,3.04,3.77
13,10,2009,17.35,5.89,76.51,1.23,16.66,0.34,1.94
14,10,2009,16.21,5.62,73.25,1.02,17.42,0.05,2.35
15,10,2009,16.40,4.61,75.96,1.07,17.08,0.39,2.78
16,10,2009,12.73,3.02,77.96,0.98,13.60,1.19,2.69
17,10,2009,13.17,3.53,78.68,0.76,10.84,0.39,1.22
18,10,2009,12.82,4.93,78.14,0.64,9.80,0.33,2.91
19,10,2009,16.93,2.58,67.12,0.98,17.84,0.02,3.35
20,10,2009,17.51,9.48,71.42,0.95,13.03,2.05,7.22
21,10,2009,21.26,10.35,57.50,1.22,12.23,0.44,7.74
22,10,2009,18.51,7.63,65.27,1.23,16.96,0.27,6.50
23,10,2009,14.68,6.76,73.58,0.74,12.25,0.12,6.63
24,10,2009,15.38,6.97,82.08,0.53,8.07,0.33,7.26
25,10,2009,14.99,10.32,92.65,0.74,4.37,5.36,5.55
26,10,2009,14.46,6.33,85.40,0.72,9.77,0.77,1.90
27,10,2009,15.64,2.39,78.05,0.87,15.80,0.05,1.08
28,10,2009,18.04,4.00,63.07,0.98,16.29,0.01,1.05
29,10,2009,14.62,5.20,75.40,0.74,15.25,0.07,1.43
30,10,2009,11.97,5.95,91.24,0.53,3.29,1.92,1.94
31,10,2009,16.63,2.24,63.10,0.94,15.80,0.02,1.12
1,11,2009,16.40,5.29,70.36,0.86,15.77,0.01,1.40
2,11,2009,19.84,5.60,66.13,1.03,15.33,0.13,3.81
3,11,2009,13.56,5.33,74.25,0.85,14.77,0.88,4.21
4,11,2009,19.37,4.05,65.30,0.98,15.48,0.00,3.55
5,11,2009,18.47,5.75,74.64,0.84,13.05,0.61,3.12
6,11,2009,10.68,3.85,74.76,0.67,12.05,0.16,6.21
7,11,2009,13.82,2.39,82.69,0.53,9.32,0.34,4.61
8,11,2009,10.28,3.63,72.71,0.66,11.65,0.34,6.23
9,11,2009,8.51,3.16,78.26,0.70,13.01,0.92,6.75
10,11,2009,6.75,3.05,91.89,0.83,3.15,3.38,6.99
11,11,2009,11.58,1.86,67.39,0.81,14.57,0.25,1.31
12,11,2009,16.56,2.18,58.69,0.82,14.33,0.00,0.86
13,11,2009,17.80,3.44,56.35,0.84,14.30,0.00,0.89
14,11,2009,18.35,3.12,52.24,0.89,14.34,0.00,1.50
15,11,2009,19.56,3.24,53.93,0.86,14.25,0.00,1.38
16,11,2009,20.84,2.93,44.80,0.89,14.53,0.00,1.76
17,11,2009,22.29,2.87,37.97,0.92,14.47,0.00,1.66
18,11,2009,21.60,5.68,32.97,0.96,14.07,0.00,0.76
19,11,2009,20.02,4.73,46.91,0.73,12.35,0.00,1.30
20,11,2009,18.43,5.99,43.97,0.62,10.60,0.00,0.73
21,11,2009,18.35,5.46,51.20,0.65,13.37,0.00,1.20
22,11,2009,18.44,1.67,66.61,0.57,12.94,0.01,1.80
23,11,2009,13.12,5.34,86.33,0.50,7.05,1.43,1.50
24,11,2009,13.22,3.24,71.43,0.56,12.48,0.06,1.04
25,11,2009,17.45,1.81,64.39,0.61,13.10,0.00,3.05
26,11,2009,17.68,4.13,58.22,0.62,12.76,0.00,2.45
27,11,2009,17.24,5.81,70.03,0.48,10.72,0.00,3.79
28,11,2009,16.60,4.93,72.71,0.44,11.34,0.00,2.04
29,11,2009,14.09,5.08,60.60,0.40,6.88,0.02,6.00
30,11,2009,9.34,0.65,65.61,0.36,11.19,0.02,6.17
1,12,2009,5.88,0.41,75.89,0.28,10.85,0.07,7.04
2,12,2009,9.59,0.16,76.43,0.34,12.26,0.02,2.92
3,12,2009,12.59,0.69,63.24,0.50,8.85,0.41,5.60
4,12,2009,9.72,3.70,80.69,0.43,7.09,0.56,4.48
5,12,2009,11.93,1.28,79.22,0.31,11.50,0.01,1.17
6,12,2009,14.29,0.36,65.23,0.45,12.54,0.00,1.34
7,12,2009,16.15,1.36,49.34,0.54,12.47,0.00,1.71
8,12,2009,14.47,1.80,57.71,0.46,12.39,0.04,1.59
9,12,2009,11.58,4.83,85.13,0.33,10.11,0.35,1.27
10,12,2009,10.52,1.66,86.32,0.36,10.78,0.22,1.16
11,12,2009,13.46,-0.89,75.92,0.37,11.57,0.01,1.68
12,12,2009,12.17,1.14,68.22,0.37,11.86,0.00,1.24
13,12,2009,14.69,0.37,72.52,0.35,10.68,0.00,2.88
14,12,2009,9.98,1.52,76.90,0.22,6.37,0.12,1.13
15,12,2009,9.82,-1.12,74.29,0.26,10.68,0.03,6.02
16,12,2009,10.61,0.76,72.78,0.50,9.57,0.70,5.96
17,12,2009,12.08,4.31,78.85,0.25,11.47,0.00,7.57
18,12,2009,12.89,1.37,72.42,0.29,8.41,0.00,6.49
19,12,2009,11.89,7.35,79.08,0.25,11.16,0.00,8.74
20,12,2009,7.61,-5.55,82.15,0.41,4.74,4.39,3.67
21,12,2009,9.04,-6.30,59.61,0.40,10.95,0.00,8.07
22,12,2009,16.39,5.22,55.56,0.60,11.76,0.00,10.83
23,12,2009,17.77,3.89,69.38,0.54,11.33,0.00,6.20
24,12,2009,17.68,5.76,74.95,0.43,9.52,0.00,8.23
25,12,2009,18.87,8.45,74.18,0.53,10.63,0.00,5.76
26,12,2009,15.40,8.57,74.77,0.66,8.25,0.84,7.76
27,12,2009,9.97,0.40,87.36,0.50,2.58,1.03,5.88
28,12,2009,15.50,-1.10,52.37,0.74,11.87,0.00,7.85
29,12,2009,20.83,5.34,40.56,0.84,11.13,0.00,6.55
30,12,2009,21.89,2.69,40.63,0.84,12.29,0.00,5.11
31,12,2009,17.98,2.13,47.00,0.68,12.37,0.00,8.45
1,1,2010,7.42,-0.17,63.35,0.34,11.85,0.00,9.98
2,1,2010,7.92,-1.29,63.86,0.30,12.12,0.00,4.14
3,1,2010,14.78,-1.64,51.54,0.44,12.17,0.00,6.53
4,1,2010,13.79,2.63,44.47,0.41,7.91,0.00,6.54
5,1,2010,14.69,0.39,51.58,0.41,12.29,0.00,7.05
6,1,2010,10.36,0.57,75.81,0.20,11.40,0.00,6.37
7,1,2010,11.32,-0.69,73.35,0.39,8.77,0.80,7.18
8,1,2010,5.94,-3.77,64.75,0.30,11.08,0.18,8.58
9,1,2010,2.52,-3.76,64.84,0.22,12.60,0.59,9.31
10,1,2010,7.05,-3.42,70.02,0.24,12.88,0.14,4.79
11,1,2010,8.63,-0.22,72.95,0.55,12.80,1.37,5.96
12,1,2010,10.46,3.01,73.92,0.43,12.49,0.20,5.30
13,1,2010,9.62,0.69,71.55,0.36,8.60,0.16,6.76
14,1,2010,12.09,0.56,79.87,0.28,8.39,0.19,8.11
15,1,2010,5.44,2.48,89.77,0.41,1.98,12.94,9.74
16,1,2010,6.26,-0.29,82.65,0.54,6.34,2.35,3.02
17,1,2010,14.59,0.84,37.79,0.92,12.44,0.00,2.57
18,1,2010,14.77,3.23,61.68,0.68,12.96,0.00,1.66
19,1,2010,14.91,2.49,68.14,0.67,13.43,0.00,2.01
20,1,2010,10.57,3.07,84.17,0.39,8.00,0.43,3.27
21,1,2010,9.34,0.83,80.19,0.61,12.92,0.19,2.56
22,1,2010,11.74,-0.35,75.57,0.53,13.45,0.00,1.64
23,1,2010,13.47,0.15,77.06,0.48,10.71,0.00,5.35
24,1,2010,13.95,1.29,76.01,0.72,13.44,0.54,3.43
25,1,2010,9.35,2.69,87.72,0.84,9.09,5.63,2.01
26,1,2010,4.89,4.26,98.22,0.38,1.32,9.88,3.77
27,1,2010,8.90,3.11,83.23,0.65,9.65,0.73,2.59
28,1,2010,8.72,3.10,87.89,0.45,4.85,0.78,1.09
29,1,2010,7.27,2.38,91.38,0.49,4.60,4.98,1.40
30,1,2010,7.28,-1.15,78.42,0.61,11.26,0.03,5.63
31,1,2010,7.71,-4.62,80.09,0.56,14.35,0.00,4.61
1,2,2010,6.23,-0.44,83.29,0.56,8.21,0.58,4.01
2,2,2010,8.46,-4.14,71.87,0.71,15.22,0.02,2.30
3,2,2010,13.08,-2.91,73.25,0.75,15.88,0.00,5.05
4,2,2010,11.90,2.24,68.96,0.99,14.21,0.73,8.23
5,2,2010,13.68,4.19,75.94,0.71,15.42,0.02,3.93
6,2,2010,10.34,2.20,73.84,0.86,15.03,0.99,7.49
7,2,2010,6.30,-3.05,79.15,0.77,11.11,1.86,5.65
8,2,2010,14.69,-3.55,55.72,0.94,12.92,0.00,5.01
9,2,2010,11.09,3.56,75.12,0.84,11.77,1.77,4.92
10,2,2010,6.63,2.40,88.27,0.57,5.07,1.07,6.03
11,2,2010,6.48,0.46,81.97,0.59,4.04,2.65,4.24
12,2,2010,8.78,-0.36,74.76,0.78,14.54,0.03,3.21
13,2,2010,10.73,0.66,85.06,0.52,9.51,4.05,3.94
14,2,2010,3.71,-2.77,87.79,0.40,6.58,4.72,2.21
15,2,2010,7.42,-1.43,77.58,0.51,9.40,0.46,3.29
16,2,2010,7.48,1.09,93.88,0.28,4.74,7.70,3.20
17,2,2010,14.51,2.83,77.57,0.78,17.45,0.16,5.99
18,2,2010,17.40,4.89,65.98,1.36,17.57,0.01,8.41
19,2,2010,15.50,3.14,69.67,1.45,18.03,1.88,9.32
20,2,2010,8.84,0.69,69.00,0.98,17.30,0.02,6.45
21,2,2010,11.35,-2.29,60.01,0.89,10.37,0.02,8.91
22,2,2010,16.23,3.99,71.62,1.20,18.78,0.04,5.71
23,2,2010,15.75,5.76,70.53,1.16,17.30,0.00,6.39
24,2,2010,14.50,3.55,70.90,1.11,18.75,0.01,5.47
25,2,2010,17.69,1.06,58.66,1.36,19.27,0.00,5.37
26,2,2010,17.82,7.25,66.12,1.20,18.00,0.00,5.71
27,2,2010,22.47,6.35,53.42,1.41,15.39,0.00,6.46
28,2,2010,25.36,8.51,46.74,2.07,19.61,1.25,5.74
1,3,2010,16.79,3.24,62.92,1.33,19.11,0.08,2.21
2,3,2010,15.66,2.29,76.13,0.69,11.17,0.09,1.96
3,3,2010,20.35,4.61,62.69,1.44,19.48,0.77,3.80
4,3,2010,14.20,2.62,75.28,0.97,17.12,0.15,3.21
5,3,2010,16.95,1.40,63.96,1.16,19.77,0.01,3.22
6,3,2010,19.79,8.39,55.76,1.22,14.39,0.34,5.32
7,3,2010,11.25,1.06,93.56,0.48,0.52,21.65,4.65
8,3,2010,11.68,0.68,76.37,1.13,16.01,1.15,5.96
9,3,2010,7.93,-2.64,89.16,0.53,15.50,15.88,4.06
10,3,2010,0.95,-5.51,83.59,0.41,21.62,1.74,6.53
11,3,2010,4.37,-4.68,83.93,0.24,22.39,0.01,4.36
12,3,2010,11.13,-2.23,80.65,0.57,17.20,1.19,4.84
13,3,2010,7.52,-1.32,75.67,1.05,18.72,0.73,3.46
14,3,2010,4.22,-1.68,87.96,0.64,8.30,3.64,6.38
15,3,2010,9.56,-0.56,72.49,1.03,21.73,0.73,2.27
16,3,2010,12.66,-1.51,63.86,1.34,21.88,0.27,3.71
17,3,2010,12.21,1.54,66.70,1.41,21.29,0.15,1.57
18,3,2010,14.68,-1.66,70.43,1.53,22.94,0.00,2.76
19,3,2010,18.16,0.76,65.99,1.74,21.99,0.00,3.94
20,3,2010,20.46,5.48,54.60,1.95,20.14,0.00,2.91
21,3,2010,18.61,5.86,49.59,1.58,15.99,0.00,1.98
22,3,2010,20.32,6.62,51.61,2.32,22.78,1.33,2.94
23,3,2010,16.48,6.94,76.04,1.52,18.72,0.44,1.61
24,3,2010,22.86,4.13,60.32,2.16,22.94,0.00,3.77
25,3,2010,24.86,8.51,44.35,2.52,21.99,0.10,5.95
26,3,2010,27.34,9.29,45.39,2.61,23.96,0.01,2.54
27,3,2010,21.05,7.87,79.77,1.63,18.86,0.80,1.71
28,3,2010,21.93,8.16,69.09,1.92,24.00,0.17,2.17
29,3,2010,23.81,6.67,52.35,2.11,23.47,0.00,4.70
30,3,2010,19.06,5.42,53.96,1.83,25.32,0.00,3.35
31,3,2010,18.84,2.75,62.83,1.54,23.13,0.00,1.29
1,4,2010,19.32,4.90,70.35,1.53,22.34,0.44,1.75
2,4,2010,19.92,7.00,66.46,1.66,23.25,0.17,1.29
3,4,2010,23.02,6.16,45.31,1.88,23.42,0.00,4.49
4,4,2010,20.73,6.05,59.33,1.73,24.12,0.43,3.47
5,4,2010,13.97,3.51,55.69,0.83,12.84,0.02,2.28
6,4,2010,22.99,6.53,37.32,1.55,20.41,0.02,2.43
7,4,2010,24.83,6.07,38.52,1.72,22.14,0.00,2.04
8,4,2010,12.48,4.20,75.87,0.82,15.70,0.50,3.32
9,4,2010,9.08,3.47,82.19,0.72,7.81,1.45,3.55
10,4,2010,12.70,2.68,73.53,1.12,17.62,0.70,1.77
11,4,2010,17.81,1.24,62.09,1.41,23.22,0.35,4.27
12,4,2010,12.61,5.70,84.44,0.99,12.63,2.55,2.94
13,4,2010,12.29,4.44,75.87,1.15,16.05,0.65,2.09
14,4,2010,15.96,2.04,77.50,1.25,18.34,1.37,1.10
15,4,2010,21.58,3.70,60.17,1.93,25.35,0.28,3.81
16,4,2010,21.77,7.47,68.24,1.50,19.90,3.38,1.30
17,4,2010,23.56,8.33,66.05,2.14,22.12,0.98,2.29
18,4,2010,16.37,8.32,87.54,1.61,15.84,2.73,2.18
19,4,2010,17.85,5.74,67.57,1.73,24.09,0.02,2.61
20,4,2010,20.83,3.92,57.71,1.78,22.71,0.02,1.80
21,4,2010,24.95,8.91,50.80,2.19,26.94,0.00,2.74
22,4,2010,22.76,10.57,65.89,1.41,19.36,1.23,4.34
23,4,2010,15.63,7.18,69.77,1.34,22.16,0.43,5.17
24,4,2010,17.24,5.85,68.97,1.38,25.33,0.10,3.02
25,4,2010,18.23,4.89,60.57,1.40,28.02,0.00,2.64
26,4,2010,18.21,3.82,60.59,1.27,28.16,0.00,2.69
27,4,2010,19.26,4.23,59.68,1.28,27.34,0.00,2.01
28,4,2010,19.80,6.09,64.14,1.18,27.09,0.05,2.26
29,4,2010,20.78,7.72,58.35,1.24,28.05,0.06,2.09
30,4,2010,22.70,6.00,58.58,1.18,28.05,0.00,3.94
